operator_experience_years,operator_training_level,factory,date,key_point
7.771292975536158,Advanced,Factory 9,2023-10-17,Factory 9_City C_Type B_2023-10-17
9.293843172530089,Intermediate,Factory 9,2023-10-18,Factory 9_City D_Type C_2023-10-18
5.277513411018829,Beginner,Factory 9,2023-10-19,Factory 9_City A_Type A_2023-10-19
5.282871593933519,Advanced,Factory 9,2023-10-20,Factory 9_City C_Type A_2023-10-20
3.724461363821238,Beginner,Factory 9,2023-10-21,Factory 9_City E_Type B_2023-10-21
2.665819126331947,Beginner,Factory 9,2023-10-22,Factory 9_City E_Type A_2023-10-22
8.310438189923385,Advanced,Factory 9,2023-10-23,Factory 9_City B_Type B_2023-10-23
4.781837496333731,Beginner,Factory 9,2023-10-24,Factory 9_City B_Type C_2023-10-24
2.643845185825078,Intermediate,Factory 9,2023-10-25,Factory 9_City D_Type B_2023-10-25
2.690265692229177,Intermediate,Factory 9,2023-10-26,Factory 9_City B_Type A_2023-10-26
9.09433244088576,Intermediate,Factory 9,2023-10-27,Factory 9_City A_Type A_2023-10-27
1.287808008267656,Intermediate,Factory 9,2023-10-28,Factory 9_City D_Type B_2023-10-28
4.678443986654052,Beginner,Factory 9,2023-10-29,Factory 9_City E_Type A_2023-10-29
1.9584246370811929,Intermediate,Factory 9,2023-10-30,Factory 9_City E_Type A_2023-10-30
3.0345088059311194,Beginner,Factory 9,2023-10-31,Factory 9_City D_Type B_2023-10-31
4.928782555766679,Advanced,Factory 9,2023-11-01,Factory 9_City A_Type A_2023-11-01
1.956927240560708,Intermediate,Factory 9,2023-11-02,Factory 9_City B_Type A_2023-11-02
6.342047180720819,Beginner,Factory 9,2023-11-03,Factory 9_City D_Type A_2023-11-03
5.4442353370116106,Beginner,Factory 9,2023-11-04,Factory 9_City E_Type B_2023-11-04
5.495025458311567,Advanced,Factory 9,2023-11-05,Factory 9_City E_Type C_2023-11-05
1.990539211401539,Advanced,Factory 9,2023-11-06,Factory 9_City E_Type A_2023-11-06
3.444874680463804,Intermediate,Factory 9,2023-11-07,Factory 9_City C_Type B_2023-11-07
1.5434064694160088,Advanced,Factory 9,2023-11-08,Factory 9_City E_Type C_2023-11-08
8.508639006517818,Beginner,Factory 9,2023-11-09,Factory 9_City D_Type A_2023-11-09
7.999354358969159,Advanced,Factory 9,2023-11-10,Factory 9_City E_Type A_2023-11-10
5.188803301170919,Beginner,Factory 9,2023-11-11,Factory 9_City A_Type B_2023-11-11
2.632098706070725,Advanced,Factory 9,2023-11-12,Factory 9_City A_Type A_2023-11-12
8.044718504080176,Intermediate,Factory 9,2023-11-13,Factory 9_City D_Type A_2023-11-13
6.928122386438321,Intermediate,Factory 9,2023-11-14,Factory 9_City B_Type A_2023-11-14
5.544117076911691,Advanced,Factory 9,2023-11-15,Factory 9_City D_Type A_2023-11-15
8.29521907979574,Beginner,Factory 9,2023-11-16,Factory 9_City B_Type A_2023-11-16
7.327043834491367,Advanced,Factory 9,2023-11-17,Factory 9_City B_Type A_2023-11-17
9.155529501733051,Intermediate,Factory 9,2023-11-18,Factory 9_City D_Type B_2023-11-18
5.064154482750612,Beginner,Factory 9,2023-11-19,Factory 9_City E_Type B_2023-11-19
5.144397809644376,Beginner,Factory 9,2023-11-20,Factory 9_City E_Type C_2023-11-20
8.076200485453139,Advanced,Factory 9,2023-11-21,Factory 9_City D_Type A_2023-11-21
6.276051910926363,Advanced,Factory 9,2023-11-22,Factory 9_City D_Type A_2023-11-22
9.617238346455904,Beginner,Factory 9,2023-11-23,Factory 9_City E_Type C_2023-11-23
5.91112471236387,Advanced,Factory 9,2023-11-24,Factory 9_City A_Type A_2023-11-24
9.30811058514332,Advanced,Factory 9,2023-11-25,Factory 9_City E_Type C_2023-11-25
8.460377111293209,Intermediate,Factory 9,2023-11-26,Factory 9_City A_Type B_2023-11-26
8.147372269031749,Advanced,Factory 9,2023-11-27,Factory 9_City D_Type B_2023-11-27
1.3486551651555492,Beginner,Factory 9,2023-11-28,Factory 9_City D_Type A_2023-11-28
2.876881135083867,Intermediate,Factory 9,2023-11-29,Factory 9_City D_Type A_2023-11-29
5.078248538064703,Intermediate,Factory 9,2023-11-30,Factory 9_City B_Type B_2023-11-30
4.993316085453144,Advanced,Factory 9,2023-12-01,Factory 9_City E_Type C_2023-12-01
4.4326074044784125,Beginner,Factory 9,2023-12-02,Factory 9_City A_Type C_2023-12-02
7.168904422641307,Advanced,Factory 9,2023-12-03,Factory 9_City E_Type B_2023-12-03
8.316910187226568,Beginner,Factory 9,2023-12-04,Factory 9_City D_Type A_2023-12-04
3.818746762956195,Beginner,Factory 9,2023-12-05,Factory 9_City C_Type B_2023-12-05
9.110402930943062,Beginner,Factory 9,2023-12-06,Factory 9_City D_Type C_2023-12-06
1.6126920348926306,Intermediate,Factory 9,2023-12-07,Factory 9_City E_Type C_2023-12-07
3.53091078117244,Beginner,Factory 9,2023-12-08,Factory 9_City C_Type B_2023-12-08
8.900672949784028,Beginner,Factory 9,2023-12-09,Factory 9_City D_Type C_2023-12-09
2.385928699724927,Intermediate,Factory 9,2023-12-10,Factory 9_City B_Type C_2023-12-10
7.059251464567867,Intermediate,Factory 9,2023-12-11,Factory 9_City B_Type A_2023-12-11
6.293884842218225,Intermediate,Factory 9,2023-12-12,Factory 9_City A_Type A_2023-12-12
6.737824134761175,Intermediate,Factory 9,2023-12-13,Factory 9_City C_Type C_2023-12-13
3.5911040480477125,Intermediate,Factory 9,2023-12-14,Factory 9_City D_Type C_2023-12-14
4.328262937266589,Advanced,Factory 9,2023-12-15,Factory 9_City A_Type A_2023-12-15
4.744800926868936,Beginner,Factory 9,2023-12-16,Factory 9_City B_Type C_2023-12-16
1.9195143543349773,Intermediate,Factory 9,2023-12-17,Factory 9_City A_Type A_2023-12-17
8.89166827434395,Intermediate,Factory 9,2023-12-18,Factory 9_City D_Type C_2023-12-18
6.253966055053836,Advanced,Factory 9,2023-12-19,Factory 9_City B_Type A_2023-12-19
4.669920912413639,Beginner,Factory 9,2023-12-20,Factory 9_City B_Type C_2023-12-20
3.656598854571148,Advanced,Factory 9,2023-12-21,Factory 9_City E_Type B_2023-12-21
7.800846248533245,Intermediate,Factory 9,2023-12-22,Factory 9_City B_Type A_2023-12-22
2.3559920874323943,Advanced,Factory 9,2023-12-23,Factory 9_City E_Type C_2023-12-23
2.4189988815045576,Advanced,Factory 9,2023-12-24,Factory 9_City A_Type A_2023-12-24
6.130153738012113,Advanced,Factory 9,2023-12-25,Factory 9_City B_Type B_2023-12-25
4.8296428075246185,Advanced,Factory 9,2023-12-26,Factory 9_City B_Type C_2023-12-26
9.727057135758384,Intermediate,Factory 9,2023-12-27,Factory 9_City C_Type A_2023-12-27
3.649717537509753,Beginner,Factory 9,2023-12-28,Factory 9_City D_Type A_2023-12-28
4.093189960386108,Beginner,Factory 9,2023-12-29,Factory 9_City C_Type C_2023-12-29
8.909080418156845,Intermediate,Factory 9,2023-12-30,Factory 9_City E_Type B_2023-12-30
7.222815238657601,Beginner,Factory 9,2023-12-31,Factory 9_City B_Type A_2023-12-31
9.327324770882749,Beginner,Factory 10,2023-01-01,Factory 10_City A_Type B_2023-01-01
5.597640754647602,Beginner,Factory 10,2023-01-02,Factory 10_City E_Type A_2023-01-02
7.598021502403089,Advanced,Factory 10,2023-01-03,Factory 10_City B_Type A_2023-01-03
5.6506426592835,Beginner,Factory 10,2023-01-04,Factory 10_City E_Type B_2023-01-04
5.041231394524203,Intermediate,Factory 10,2023-01-05,Factory 10_City C_Type C_2023-01-05
5.525796569517844,Intermediate,Factory 10,2023-01-06,Factory 10_City D_Type B_2023-01-06
3.172185313295885,Beginner,Factory 10,2023-01-07,Factory 10_City E_Type B_2023-01-07
7.835957645415318,Advanced,Factory 10,2023-01-08,Factory 10_City A_Type A_2023-01-08
2.152573127584627,Beginner,Factory 10,2023-01-09,Factory 10_City E_Type A_2023-01-09
1.3851594959552984,Advanced,Factory 10,2023-01-10,Factory 10_City E_Type B_2023-01-10
4.180394491448127,Beginner,Factory 10,2023-01-11,Factory 10_City B_Type B_2023-01-11
5.698627924408019,Intermediate,Factory 10,2023-01-12,Factory 10_City D_Type A_2023-01-12
4.531838233540986,Intermediate,Factory 10,2023-01-13,Factory 10_City D_Type A_2023-01-13
9.62740855277137,Advanced,Factory 10,2023-01-14,Factory 10_City D_Type A_2023-01-14
7.769525833441338,Advanced,Factory 10,2023-01-15,Factory 10_City A_Type C_2023-01-15
4.52953857138606,Beginner,Factory 10,2023-01-16,Factory 10_City D_Type A_2023-01-16
6.545950600325032,Beginner,Factory 10,2023-01-17,Factory 10_City A_Type B_2023-01-17
5.477722303367567,Intermediate,Factory 10,2023-01-18,Factory 10_City D_Type C_2023-01-18
8.222841072744524,Advanced,Factory 10,2023-01-19,Factory 10_City A_Type B_2023-01-19
5.40594787624918,Intermediate,Factory 10,2023-01-20,Factory 10_City B_Type A_2023-01-20
5.216504691624521,Advanced,Factory 10,2023-01-21,Factory 10_City C_Type A_2023-01-21
6.1301923242179805,Intermediate,Factory 10,2023-01-22,Factory 10_City B_Type C_2023-01-22
6.967143492825279,Advanced,Factory 10,2023-01-23,Factory 10_City E_Type B_2023-01-23
4.975931081739141,Intermediate,Factory 10,2023-01-24,Factory 10_City D_Type A_2023-01-24
7.744653803533578,Beginner,Factory 10,2023-01-25,Factory 10_City C_Type A_2023-01-25
8.684430400764079,Intermediate,Factory 10,2023-01-26,Factory 10_City B_Type C_2023-01-26
3.256271326004533,Advanced,Factory 10,2023-01-27,Factory 10_City E_Type C_2023-01-27
7.361395002945476,Intermediate,Factory 10,2023-01-28,Factory 10_City A_Type A_2023-01-28
1.376082094048828,Intermediate,Factory 10,2023-01-29,Factory 10_City A_Type B_2023-01-29
8.158322667701114,Intermediate,Factory 10,2023-01-30,Factory 10_City B_Type B_2023-01-30
1.003992544929972,Advanced,Factory 10,2023-01-31,Factory 10_City C_Type A_2023-01-31
1.1307731136345347,Beginner,Factory 10,2023-02-01,Factory 10_City B_Type C_2023-02-01
7.736854540476527,Intermediate,Factory 10,2023-02-02,Factory 10_City C_Type B_2023-02-02
8.692776996941774,Advanced,Factory 10,2023-02-03,Factory 10_City D_Type A_2023-02-03
7.532148996897384,Advanced,Factory 10,2023-02-04,Factory 10_City E_Type B_2023-02-04
9.69853864865481,Intermediate,Factory 10,2023-02-05,Factory 10_City C_Type C_2023-02-05
9.863566581295348,Beginner,Factory 10,2023-02-06,Factory 10_City E_Type C_2023-02-06
1.584684412139496,Advanced,Factory 10,2023-02-07,Factory 10_City C_Type B_2023-02-07
2.8758899515481984,Intermediate,Factory 10,2023-02-08,Factory 10_City A_Type C_2023-02-08
5.69492295565188,Beginner,Factory 10,2023-02-09,Factory 10_City D_Type A_2023-02-09
2.0278038565389087,Intermediate,Factory 10,2023-02-10,Factory 10_City E_Type B_2023-02-10
8.040758935050773,Advanced,Factory 10,2023-02-11,Factory 10_City C_Type B_2023-02-11
6.79723965494153,Intermediate,Factory 10,2023-02-12,Factory 10_City D_Type C_2023-02-12
9.432078968122294,Beginner,Factory 10,2023-02-13,Factory 10_City A_Type C_2023-02-13
8.938316720758433,Intermediate,Factory 10,2023-02-14,Factory 10_City A_Type B_2023-02-14
4.575207076591939,Beginner,Factory 10,2023-02-15,Factory 10_City A_Type A_2023-02-15
9.798092331456932,Beginner,Factory 10,2023-02-16,Factory 10_City E_Type B_2023-02-16
8.075439588333674,Beginner,Factory 10,2023-02-17,Factory 10_City E_Type B_2023-02-17
7.471075105446005,Beginner,Factory 10,2023-02-18,Factory 10_City B_Type B_2023-02-18
6.01899959708344,Intermediate,Factory 10,2023-02-19,Factory 10_City B_Type B_2023-02-19
6.847251021950412,Beginner,Factory 10,2023-02-20,Factory 10_City E_Type C_2023-02-20
2.514513375969272,Advanced,Factory 10,2023-02-21,Factory 10_City E_Type A_2023-02-21
2.5128722613068426,Intermediate,Factory 10,2023-02-22,Factory 10_City E_Type B_2023-02-22
1.7534686630009586,Beginner,Factory 10,2023-02-23,Factory 10_City A_Type A_2023-02-23
1.416416382261961,Beginner,Factory 10,2023-02-24,Factory 10_City D_Type C_2023-02-24
3.58621227084308,Advanced,Factory 10,2023-02-25,Factory 10_City C_Type C_2023-02-25
3.8571856035482712,Beginner,Factory 10,2023-02-26,Factory 10_City D_Type A_2023-02-26
9.068116822013442,Intermediate,Factory 10,2023-02-27,Factory 10_City E_Type A_2023-02-27
2.049365156872259,Advanced,Factory 10,2023-02-28,Factory 10_City A_Type A_2023-02-28
2.101382710215733,Advanced,Factory 10,2023-03-01,Factory 10_City B_Type A_2023-03-01
1.802731554517269,Intermediate,Factory 10,2023-03-02,Factory 10_City E_Type C_2023-03-02
8.063752827731527,Intermediate,Factory 10,2023-03-03,Factory 10_City D_Type B_2023-03-03
6.815824986520521,Advanced,Factory 10,2023-03-04,Factory 10_City A_Type C_2023-03-04
4.077464284182586,Advanced,Factory 10,2023-03-05,Factory 10_City C_Type C_2023-03-05
9.516490729770055,Beginner,Factory 10,2023-03-06,Factory 10_City A_Type C_2023-03-06
5.727381706567951,Intermediate,Factory 10,2023-03-07,Factory 10_City E_Type A_2023-03-07
1.805839207899972,Intermediate,Factory 10,2023-03-08,Factory 10_City B_Type A_2023-03-08
2.896073095874948,Intermediate,Factory 10,2023-03-09,Factory 10_City A_Type B_2023-03-09
2.5599247082308887,Beginner,Factory 10,2023-03-10,Factory 10_City C_Type C_2023-03-10
7.3762046062851,Beginner,Factory 10,2023-03-11,Factory 10_City A_Type C_2023-03-11
4.728267243425528,Intermediate,Factory 10,2023-03-12,Factory 10_City D_Type C_2023-03-12
6.3785880609135,Advanced,Factory 10,2023-03-13,Factory 10_City A_Type C_2023-03-13
6.62944776690854,Intermediate,Factory 10,2023-03-14,Factory 10_City A_Type B_2023-03-14
7.254427652671373,Intermediate,Factory 10,2023-03-15,Factory 10_City D_Type C_2023-03-15
1.3471564475331066,Intermediate,Factory 10,2023-03-16,Factory 10_City E_Type A_2023-03-16
3.428810479916492,Intermediate,Factory 10,2023-03-17,Factory 10_City D_Type B_2023-03-17
4.896030582185762,Beginner,Factory 10,2023-03-18,Factory 10_City D_Type B_2023-03-18
1.3542754548237803,Advanced,Factory 10,2023-03-19,Factory 10_City B_Type A_2023-03-19
4.125025534184902,Intermediate,Factory 10,2023-03-20,Factory 10_City E_Type B_2023-03-20
9.904393279809211,Beginner,Factory 10,2023-03-21,Factory 10_City A_Type C_2023-03-21
3.0222349968006688,Beginner,Factory 10,2023-03-22,Factory 10_City D_Type C_2023-03-22
7.143399947158184,Beginner,Factory 10,2023-03-23,Factory 10_City C_Type A_2023-03-23
4.6319514659683,Advanced,Factory 10,2023-03-24,Factory 10_City C_Type A_2023-03-24
3.643061768492883,Intermediate,Factory 10,2023-03-25,Factory 10_City A_Type C_2023-03-25
7.214986156663493,Intermediate,Factory 10,2023-03-26,Factory 10_City D_Type B_2023-03-26
2.9373007921326435,Beginner,Factory 10,2023-03-27,Factory 10_City B_Type A_2023-03-27
2.282078824191537,Intermediate,Factory 10,2023-03-28,Factory 10_City D_Type A_2023-03-28
3.856289698658293,Advanced,Factory 10,2023-03-29,Factory 10_City B_Type B_2023-03-29
1.619875315051649,Advanced,Factory 10,2023-03-30,Factory 10_City D_Type B_2023-03-30
4.351340196093869,Intermediate,Factory 10,2023-03-31,Factory 10_City C_Type A_2023-03-31
1.2066077106766806,Beginner,Factory 10,2023-04-01,Factory 10_City E_Type C_2023-04-01
8.963358494301065,Beginner,Factory 10,2023-04-02,Factory 10_City D_Type A_2023-04-02
8.138988756246885,Beginner,Factory 10,2023-04-03,Factory 10_City D_Type B_2023-04-03
7.213525873186749,Intermediate,Factory 10,2023-04-04,Factory 10_City C_Type C_2023-04-04
2.498627813548211,Intermediate,Factory 10,2023-04-05,Factory 10_City C_Type A_2023-04-05
4.181443105006908,Advanced,Factory 10,2023-04-06,Factory 10_City C_Type C_2023-04-06
2.6876632131229536,Intermediate,Factory 10,2023-04-07,Factory 10_City E_Type A_2023-04-07
5.226770704353475,Advanced,Factory 10,2023-04-08,Factory 10_City B_Type C_2023-04-08
9.674147908591172,Beginner,Factory 10,2023-04-09,Factory 10_City C_Type C_2023-04-09
9.916337084055412,Advanced,Factory 10,2023-04-10,Factory 10_City D_Type C_2023-04-10
9.481343397846835,Beginner,Factory 10,2023-04-11,Factory 10_City E_Type C_2023-04-11
3.595944395306334,Advanced,Factory 10,2023-04-12,Factory 10_City E_Type A_2023-04-12
6.127016505512299,Intermediate,Factory 10,2023-04-13,Factory 10_City C_Type C_2023-04-13
2.1222270284377145,Intermediate,Factory 10,2023-04-14,Factory 10_City A_Type C_2023-04-14
5.558208295386896,Advanced,Factory 10,2023-04-15,Factory 10_City C_Type B_2023-04-15
7.960847939153922,Beginner,Factory 10,2023-04-16,Factory 10_City D_Type B_2023-04-16
1.9920778011198823,Intermediate,Factory 10,2023-04-17,Factory 10_City D_Type B_2023-04-17
9.960971741669466,Advanced,Factory 10,2023-04-18,Factory 10_City D_Type B_2023-04-18
3.261803198100175,Advanced,Factory 10,2023-04-19,Factory 10_City D_Type A_2023-04-19
9.02545725991257,Intermediate,Factory 10,2023-04-20,Factory 10_City A_Type A_2023-04-20
3.196050216520189,Beginner,Factory 10,2023-04-21,Factory 10_City C_Type B_2023-04-21
1.6892772136625485,Intermediate,Factory 10,2023-04-22,Factory 10_City B_Type C_2023-04-22
7.280153917492224,Advanced,Factory 10,2023-04-23,Factory 10_City B_Type C_2023-04-23
2.8755528107011727,Advanced,Factory 10,2023-04-24,Factory 10_City D_Type C_2023-04-24
6.275779404753418,Beginner,Factory 10,2023-04-25,Factory 10_City B_Type C_2023-04-25
2.3146399669411046,Intermediate,Factory 10,2023-04-26,Factory 10_City A_Type C_2023-04-26
4.2868061646205255,Advanced,Factory 10,2023-04-27,Factory 10_City E_Type A_2023-04-27
7.49135202935563,Advanced,Factory 10,2023-04-28,Factory 10_City C_Type A_2023-04-28
5.918387417236785,Advanced,Factory 10,2023-04-29,Factory 10_City D_Type A_2023-04-29
1.2999143718074393,Advanced,Factory 10,2023-04-30,Factory 10_City B_Type A_2023-04-30
6.187870951468772,Beginner,Factory 10,2023-05-01,Factory 10_City A_Type B_2023-05-01
6.003032796402046,Advanced,Factory 10,2023-05-02,Factory 10_City A_Type C_2023-05-02
8.351707474478417,Advanced,Factory 10,2023-05-03,Factory 10_City D_Type B_2023-05-03
3.665678513279485,Intermediate,Factory 10,2023-05-04,Factory 10_City C_Type B_2023-05-04
5.53572176016144,Beginner,Factory 10,2023-05-05,Factory 10_City D_Type A_2023-05-05
3.704804840583608,Intermediate,Factory 10,2023-05-06,Factory 10_City A_Type B_2023-05-06
7.554619318427787,Advanced,Factory 10,2023-05-07,Factory 10_City B_Type A_2023-05-07
4.809054280416613,Beginner,Factory 10,2023-05-08,Factory 10_City E_Type A_2023-05-08
5.021477428549386,Intermediate,Factory 10,2023-05-09,Factory 10_City B_Type A_2023-05-09
6.360224002746185,Beginner,Factory 10,2023-05-10,Factory 10_City C_Type A_2023-05-10
8.687578753968333,Advanced,Factory 10,2023-05-11,Factory 10_City C_Type C_2023-05-11
8.271185909502252,Beginner,Factory 10,2023-05-12,Factory 10_City E_Type A_2023-05-12
3.2842906505619123,Advanced,Factory 10,2023-05-13,Factory 10_City D_Type A_2023-05-13
6.987174632463928,Advanced,Factory 10,2023-05-14,Factory 10_City A_Type A_2023-05-14
7.065187915135082,Advanced,Factory 10,2023-05-15,Factory 10_City E_Type C_2023-05-15
4.53670863008078,Advanced,Factory 10,2023-05-16,Factory 10_City B_Type B_2023-05-16
6.069940716185957,Advanced,Factory 10,2023-05-17,Factory 10_City E_Type C_2023-05-17
1.0366650157424795,Beginner,Factory 10,2023-05-18,Factory 10_City C_Type A_2023-05-18
8.131848661910908,Intermediate,Factory 10,2023-05-19,Factory 10_City E_Type C_2023-05-19
6.779163684877523,Beginner,Factory 10,2023-05-20,Factory 10_City D_Type C_2023-05-20
4.665193908268841,Intermediate,Factory 10,2023-05-21,Factory 10_City B_Type C_2023-05-21
7.303163317235102,Intermediate,Factory 10,2023-05-22,Factory 10_City D_Type B_2023-05-22
4.2982951091920505,Beginner,Factory 10,2023-05-23,Factory 10_City A_Type A_2023-05-23
5.430511562775379,Intermediate,Factory 10,2023-05-24,Factory 10_City B_Type C_2023-05-24
4.393285386578249,Beginner,Factory 10,2023-05-25,Factory 10_City B_Type B_2023-05-25
9.946081770703506,Advanced,Factory 10,2023-05-26,Factory 10_City C_Type B_2023-05-26
3.970262117200692,Advanced,Factory 10,2023-05-27,Factory 10_City C_Type A_2023-05-27
2.4683420187568617,Beginner,Factory 10,2023-05-28,Factory 10_City D_Type C_2023-05-28
2.19543538032436,Advanced,Factory 10,2023-05-29,Factory 10_City C_Type C_2023-05-29
8.688999589187734,Advanced,Factory 10,2023-05-30,Factory 10_City C_Type C_2023-05-30
8.419845607131744,Beginner,Factory 10,2023-05-31,Factory 10_City C_Type B_2023-05-31
1.496717105554954,Intermediate,Factory 10,2023-06-01,Factory 10_City C_Type C_2023-06-01
8.263076876878497,Beginner,Factory 10,2023-06-02,Factory 10_City D_Type B_2023-06-02
4.445034653554984,Advanced,Factory 10,2023-06-03,Factory 10_City B_Type C_2023-06-03
