factory,location,date,machine_type,machine_utilization_pcnt,machine_downtime_hours,machine_age_years,cycle_time_minutes,energy_consumption_kwh,energy_efficiency_rating,co2_emissions_kg,factory_machine
Factory 9,City A,2023-01-09,Type B,73.36752608338159,1.2127587494020773,8,7.46896314179661,385.5651337281085,A,67.9957112414854,Factory 9_City A_Type B_2023-01-09
Factory 9,City A,2023-01-10,Type B,88.4595658953865,0.2830360557631293,9,10.332303119270724,435.5797227932049,C,89.98844047037474,Factory 9_City A_Type B_2023-01-10
Factory 9,City C,2023-01-11,Type B,93.38379663017304,6.637974757632607,1,12.963239078909083,330.07281412310533,A,62.74569271309895,Factory 9_City C_Type B_2023-01-11
Factory 9,City E,2023-01-12,Type C,75.52155061942375,7.286060813435002,14,13.725391078245211,217.94628220361997,D,87.06456844675668,Factory 9_City E_Type C_2023-01-12
Factory 9,City B,2023-01-13,Type B,81.18886905262019,3.674743748466337,4,11.969397551849925,388.3891686340929,C,125.95961677185554,Factory 9_City B_Type B_2023-01-13
Factory 9,City A,2023-01-14,Type B,85.22037700220397,0.377314460791097,10,6.476252590868085,172.0848686621096,D,185.630045178208,Factory 9_City A_Type B_2023-01-14
Factory 9,City A,2023-01-15,Type B,88.42701871706326,7.043259807660669,6,8.217193607678318,319.3929342733095,A,91.80714732072272,Factory 9_City A_Type B_2023-01-15
Factory 9,City B,2023-01-16,Type A,93.0649297623354,6.190730680220694,12,9.581524016094058,183.1061202094461,A,72.53990378839441,Factory 9_City B_Type A_2023-01-16
Factory 9,City C,2023-01-17,Type B,83.12830667804035,3.753218682338816,8,11.530419067999985,346.4272578133775,A,86.14275724264493,Factory 9_City C_Type B_2023-01-17
Factory 9,City D,2023-01-18,Type A,80.08765054544129,2.7521240194224497,2,13.210514152415886,141.8929325978326,D,122.0925170195469,Factory 9_City D_Type A_2023-01-18
Factory 9,City E,2023-01-19,Type B,86.16899299306797,1.3530909585597382,8,11.158610572350284,460.3122178428674,B,104.28587175426148,Factory 9_City E_Type B_2023-01-19
Factory 9,City A,2023-01-20,Type A,81.80098969841401,5.4325617627619005,13,7.56797244753823,301.92886556662523,D,156.59747878308298,Factory 9_City A_Type A_2023-01-20
Factory 9,City A,2023-01-21,Type C,78.83149997586692,2.826940936708759,5,6.975640071977409,158.30507407212536,D,110.01434133560028,Factory 9_City A_Type C_2023-01-21
Factory 9,City C,2023-01-22,Type C,77.55356214824195,7.317018036802313,11,7.526023411536888,252.68445948143705,C,175.96123428471864,Factory 9_City C_Type C_2023-01-22
Factory 9,City A,2023-01-23,Type A,82.64682709804731,0.7792958148826417,1,6.746040765362768,270.3829320808164,D,101.08792145659513,Factory 9_City A_Type A_2023-01-23
Factory 9,City B,2023-01-24,Type B,86.87395999544518,7.613901635288514,12,11.13518186545752,498.7537756936449,D,180.30849038246356,Factory 9_City B_Type B_2023-01-24
Factory 9,City A,2023-01-25,Type B,75.13512840918276,0.669818818981966,6,14.766270290493717,257.82449750709867,C,83.91549697565787,Factory 9_City A_Type B_2023-01-25
Factory 9,City A,2023-01-26,Type A,82.90907289515513,6.741918954431219,5,8.692056836344213,480.21883757348223,B,179.74577517619934,Factory 9_City A_Type A_2023-01-26
Factory 9,City C,2023-01-27,Type C,93.15337950729044,5.404261076458466,2,14.868667784540852,498.58600209385855,B,130.31934069468952,Factory 9_City C_Type C_2023-01-27
Factory 9,City A,2023-01-28,Type B,94.11376972626844,5.1298675503813,10,12.14797804810027,363.9371193154044,A,131.9367317693931,Factory 9_City A_Type B_2023-01-28
Factory 9,City E,2023-01-29,Type A,81.57721439877396,6.5800153232838,12,12.735802305996534,356.980784657662,D,153.51449165370673,Factory 9_City E_Type A_2023-01-29
Factory 9,City D,2023-01-30,Type B,89.98359986308172,2.048269936899172,6,5.732189510469256,228.41755365350247,C,88.837614719102,Factory 9_City D_Type B_2023-01-30
Factory 9,City E,2023-01-31,Type B,76.41832969416627,4.6756323104285045,9,5.974072198206485,412.0445888335177,B,66.96991615602781,Factory 9_City E_Type B_2023-01-31
Factory 9,City D,2023-02-01,Type C,76.32036967492549,6.757037064192642,2,14.709762822654437,480.7171438923006,C,137.3315063128424,Factory 9_City D_Type C_2023-02-01
Factory 9,City A,2023-02-02,Type B,92.28095140119468,0.864473061605378,7,6.8073332934882735,130.70885358391777,B,131.16076733194677,Factory 9_City A_Type B_2023-02-02
Factory 9,City C,2023-02-03,Type C,94.05873742601828,1.320059638586769,8,7.768975784952127,388.854871361063,B,185.87889649226275,Factory 9_City C_Type C_2023-02-03
Factory 9,City E,2023-02-04,Type B,91.2521660134028,7.705336389323143,6,7.307942910395315,406.81317528511295,D,83.23000905075968,Factory 9_City E_Type B_2023-02-04
Factory 9,City B,2023-02-05,Type B,73.97266980084474,7.960797484236616,9,7.153635101354462,395.50640410521976,C,104.24322118568335,Factory 9_City B_Type B_2023-02-05
Factory 9,City D,2023-02-06,Type A,89.28071312335392,4.566449580640077,4,8.90416943164541,421.2877357974226,A,150.23095263493994,Factory 9_City D_Type A_2023-02-06
Factory 9,City A,2023-02-07,Type A,88.1706443889256,1.857297758960044,8,12.987177894418746,392.1087324106253,B,57.9486072547238,Factory 9_City A_Type A_2023-02-07
Factory 9,City E,2023-02-08,Type B,90.64732327463712,3.7620542627781672,13,14.898725697492836,347.4127523840416,B,194.76621321892583,Factory 9_City E_Type B_2023-02-08
Factory 9,City C,2023-02-09,Type C,90.37780484960815,4.0174328778654855,14,9.468545816805582,214.7174584672877,A,195.1303326022289,Factory 9_City C_Type C_2023-02-09
Factory 9,City B,2023-02-10,Type B,75.84485755701557,0.4019111984436847,14,5.558774472459679,270.6695095913882,A,98.22348193688462,Factory 9_City B_Type B_2023-02-10
Factory 9,City B,2023-02-11,Type B,73.21780868180268,4.1178878168151645,2,5.5803555774146485,314.05409358474793,B,76.04275629306234,Factory 9_City B_Type B_2023-02-11
Factory 9,City E,2023-02-12,Type C,86.94681209789444,7.836625602026782,12,14.844118491837389,373.52491578222055,A,116.71292240760678,Factory 9_City E_Type C_2023-02-12
Factory 9,City C,2023-02-13,Type C,70.47648634293427,2.4921005911142275,11,5.08359315706362,160.64486738665877,B,159.6547454196904,Factory 9_City C_Type C_2023-02-13
Factory 9,City E,2023-02-14,Type C,87.94486223502655,3.990518896497856,9,12.289692353194075,398.6554559216343,B,163.88150844619923,Factory 9_City E_Type C_2023-02-14
Factory 9,City D,2023-02-15,Type A,85.81509487698528,7.6631426191654,8,5.14190256495795,364.2139318597454,C,183.91209099280383,Factory 9_City D_Type A_2023-02-15
Factory 9,City C,2023-02-16,Type A,71.71483098046005,1.700590336515699,11,5.260303468968624,306.0312436814883,B,163.5771866882078,Factory 9_City C_Type A_2023-02-16
Factory 9,City E,2023-02-17,Type C,91.64250695214449,3.176765965069144,10,10.813216389338862,137.1471311259096,C,127.78177012489884,Factory 9_City E_Type C_2023-02-17
Factory 9,City D,2023-02-18,Type B,78.85896840889323,2.270982012101773,12,6.7405304767855405,433.8394963876205,A,139.09568030993304,Factory 9_City D_Type B_2023-02-18
Factory 9,City B,2023-02-19,Type C,90.34340175833884,4.768519736294516,4,6.425540129457236,326.5722407093871,A,138.49401942208237,Factory 9_City B_Type C_2023-02-19
Factory 9,City A,2023-02-20,Type A,80.52165578263947,7.238318030337615,2,8.297395322049818,369.90313189605786,B,54.89839717584711,Factory 9_City A_Type A_2023-02-20
Factory 9,City B,2023-02-21,Type C,80.05950484464395,0.5858465430604358,14,14.714692371501252,279.1205234729057,A,162.62645233971392,Factory 9_City B_Type C_2023-02-21
Factory 9,City D,2023-02-22,Type A,73.12557760290096,6.052072193858911,3,14.270031172350372,434.2752024225532,A,177.93576903278517,Factory 9_City D_Type A_2023-02-22
Factory 9,City E,2023-02-23,Type B,86.70006561445186,7.050955034709019,5,10.69272809900136,489.0229788266337,A,51.23159997553255,Factory 9_City E_Type B_2023-02-23
Factory 9,City E,2023-02-24,Type A,86.73720863191113,5.260282426719209,9,6.615010648447052,164.1076690776572,B,75.19232955021,Factory 9_City E_Type A_2023-02-24
Factory 9,City A,2023-02-25,Type B,86.39639317630622,0.3061039378881736,4,7.362587602244867,460.78842796657847,B,162.87281434205016,Factory 9_City A_Type B_2023-02-25
Factory 9,City D,2023-02-26,Type A,81.02658582236116,3.4727314426069693,6,14.87177309162086,438.848498546736,A,164.4093372561963,Factory 9_City D_Type A_2023-02-26
Factory 9,City D,2023-02-27,Type B,75.66439426398598,5.2148367679731855,2,9.818143524031726,200.8467758130313,B,195.3212231389244,Factory 9_City D_Type B_2023-02-27
Factory 9,City A,2023-02-28,Type B,74.70888507729588,3.592476522146824,14,14.42104217703019,174.1850038742233,A,114.893871801593,Factory 9_City A_Type B_2023-02-28
Factory 9,City E,2023-03-01,Type A,89.85794722945849,5.485047105800227,14,13.258344154380444,479.8612725996009,C,88.7072083190425,Factory 9_City E_Type A_2023-03-01
Factory 9,City B,2023-03-02,Type A,87.0185728736812,0.9059559937290976,11,5.683817645850918,136.88967021951163,A,150.05960665525112,Factory 9_City B_Type A_2023-03-02
Factory 9,City A,2023-03-03,Type A,81.84676956504265,5.358019960061252,12,12.23569604847549,476.8846378729125,C,130.6445743267921,Factory 9_City A_Type A_2023-03-03
Factory 9,City D,2023-03-04,Type A,81.29331248716527,7.051246500957278,7,5.933368781551735,280.8103738522336,D,165.8522548200335,Factory 9_City D_Type A_2023-03-04
Factory 9,City C,2023-03-05,Type C,88.43230811996685,1.7042016252307972,5,6.028529251509731,314.00426997649146,D,178.7317386802665,Factory 9_City C_Type C_2023-03-05
Factory 9,City E,2023-03-06,Type A,78.65787285954156,5.427747196550873,10,7.467044780324548,429.3141744900406,B,112.39934108537838,Factory 9_City E_Type A_2023-03-06
Factory 9,City E,2023-03-07,Type B,74.72109682178868,0.9128975373531896,1,11.909269418376097,337.19322210666724,C,118.12001159222145,Factory 9_City E_Type B_2023-03-07
Factory 9,City E,2023-03-08,Type C,93.48951185705856,1.6076177588847127,7,7.493347131728237,137.75800689244684,C,174.32732054766564,Factory 9_City E_Type C_2023-03-08
Factory 9,City A,2023-03-09,Type A,79.67945479173906,4.241949604588812,3,9.688061387698658,192.7134249969008,C,120.28290170529496,Factory 9_City A_Type A_2023-03-09
Factory 9,City A,2023-03-10,Type B,72.95069163152887,2.9077815119476758,4,7.302653042911712,316.5626092485255,A,131.79039476369283,Factory 9_City A_Type B_2023-03-10
Factory 9,City A,2023-03-11,Type C,83.00756148388028,4.90680631918446,9,11.91974046158392,439.1633373528287,B,93.3298250658241,Factory 9_City A_Type C_2023-03-11
Factory 9,City A,2023-03-12,Type A,83.76869773607045,3.232924343906244,3,13.181573679496529,284.4376461733836,C,151.2573317683627,Factory 9_City A_Type A_2023-03-12
Factory 9,City D,2023-03-13,Type A,90.88373476610212,6.176318522486506,11,13.412475087315478,324.665494043441,A,198.44403774822192,Factory 9_City D_Type A_2023-03-13
Factory 9,City E,2023-03-14,Type A,88.32168465232951,0.3455483760380797,6,6.675340086099785,149.2388777482155,A,84.53486829120769,Factory 9_City E_Type A_2023-03-14
Factory 9,City D,2023-03-15,Type B,75.34045783723194,0.0493310961841393,6,13.583181611043804,168.95230226774913,D,86.75805507172517,Factory 9_City D_Type B_2023-03-15
Factory 9,City B,2023-03-16,Type B,93.85237026785605,1.992158055627554,8,7.265515583351011,160.29762661724965,C,137.63100177673408,Factory 9_City B_Type B_2023-03-16
Factory 9,City D,2023-03-17,Type C,91.90180564018944,0.3025803966498905,8,5.374051890421981,104.51881077164776,A,90.51065704241094,Factory 9_City D_Type C_2023-03-17
Factory 9,City E,2023-03-18,Type B,84.14331558043571,6.825660177281979,3,12.86908501656358,486.52323644930425,D,199.07306208707467,Factory 9_City E_Type B_2023-03-18
Factory 9,City A,2023-03-19,Type C,92.4329346464176,4.237410014446131,14,11.325977431042467,206.3858820907969,A,143.08711305122216,Factory 9_City A_Type C_2023-03-19
Factory 9,City B,2023-03-20,Type A,78.61777943470196,1.5331799692377812,2,12.247220188068264,111.29810745662284,D,124.16213096168764,Factory 9_City B_Type A_2023-03-20
Factory 9,City C,2023-03-21,Type B,90.33653296642773,7.48695641390063,3,6.5456346182048,306.25378824476445,A,99.04283119779392,Factory 9_City C_Type B_2023-03-21
Factory 9,City B,2023-03-22,Type B,77.03624003832815,5.936218789561947,12,14.800616130476865,438.3335381750798,A,160.93949068900406,Factory 9_City B_Type B_2023-03-22
Factory 9,City E,2023-03-23,Type C,84.34365410988079,3.4917094469189376,7,6.295683601984864,427.9783236157043,A,160.80676232833508,Factory 9_City E_Type C_2023-03-23
Factory 9,City B,2023-03-24,Type B,90.7388816019685,0.307956868678457,12,10.473899911407932,150.95447227137933,C,109.35055363827487,Factory 9_City B_Type B_2023-03-24
Factory 9,City E,2023-03-25,Type B,76.68333534364683,4.342036707116006,3,9.613492289733289,173.44677462938418,A,79.3046349985035,Factory 9_City E_Type B_2023-03-25
Factory 9,City A,2023-03-26,Type B,74.88840022342335,4.382418879391462,3,7.280639751649078,462.2615983857278,A,95.31373986810183,Factory 9_City A_Type B_2023-03-26
Factory 9,City E,2023-03-27,Type A,85.0035050049374,4.443595855381964,12,10.660500056724633,261.4731720041903,C,138.60814310379004,Factory 9_City E_Type A_2023-03-27
Factory 9,City E,2023-03-28,Type C,77.53039993889466,3.806464495285865,11,8.785530548177707,106.71394866358833,A,184.2576380194827,Factory 9_City E_Type C_2023-03-28
Factory 9,City B,2023-03-29,Type C,72.1456676814903,4.594910057461439,1,5.450106946264045,355.16373711710344,B,134.38973551234807,Factory 9_City B_Type C_2023-03-29
Factory 9,City C,2023-03-30,Type A,79.40066607691584,1.427082349159318,11,14.44536687818646,359.9331388256226,B,149.84730157185538,Factory 9_City C_Type A_2023-03-30
Factory 9,City B,2023-03-31,Type A,77.84820094263372,4.890844919305012,6,6.313653280757877,138.73929994524758,C,101.64565641912075,Factory 9_City B_Type A_2023-03-31
Factory 9,City D,2023-04-01,Type C,70.83855370444834,5.573870874403887,8,7.66394586791357,148.00217261962882,A,189.34878434169357,Factory 9_City D_Type C_2023-04-01
Factory 9,City D,2023-04-02,Type B,89.93108958717978,6.738349190671911,14,11.416166124708797,161.4253152997549,A,84.91990776162652,Factory 9_City D_Type B_2023-04-02
Factory 9,City E,2023-04-03,Type A,83.1597112079566,2.9569844140993924,7,13.301476182117954,196.42644996932256,B,66.77032870513341,Factory 9_City E_Type A_2023-04-03
Factory 9,City E,2023-04-04,Type C,70.77135013255602,1.5805173107136792,12,7.652625989178734,373.219695601582,B,110.51798968826978,Factory 9_City E_Type C_2023-04-04
Factory 9,City E,2023-04-05,Type C,92.14256969008238,0.5542964300678683,1,12.940302901938884,207.6189279132108,A,74.50432543423958,Factory 9_City E_Type C_2023-04-05
Factory 9,City B,2023-04-06,Type A,92.4854535267927,0.6018824261267524,14,12.408658295749664,363.4182776293897,D,85.6180185992383,Factory 9_City B_Type A_2023-04-06
Factory 9,City E,2023-04-07,Type B,78.80476718365298,2.71327160154282,11,5.222933759559768,463.3142712469186,A,82.4717985232785,Factory 9_City E_Type B_2023-04-07
Factory 9,City A,2023-04-08,Type B,77.68376240949155,6.242102594543434,2,6.564660734938598,132.04625876736884,A,163.12238421651216,Factory 9_City A_Type B_2023-04-08
Factory 9,City C,2023-04-09,Type B,90.1261011355795,3.071836899767865,14,13.69737514547074,277.4692768103332,B,191.59342496812584,Factory 9_City C_Type B_2023-04-09
Factory 9,City A,2023-04-10,Type A,70.19978834863997,3.5369978856948947,5,14.479021945217475,106.44789559261834,A,69.64461501689755,Factory 9_City A_Type A_2023-04-10
Factory 9,City D,2023-04-11,Type B,80.85054210467361,4.554600610900343,5,12.076669639384413,341.0284933070711,C,146.15630021845777,Factory 9_City D_Type B_2023-04-11
Factory 9,City A,2023-04-12,Type A,71.40916207588576,7.622203412508867,10,11.109485367467514,431.1702872869381,B,197.1350071910553,Factory 9_City A_Type A_2023-04-12
Factory 9,City E,2023-04-13,Type C,79.81441745189875,3.342363500029661,12,13.394478168194809,255.27101653608173,D,80.65115903450051,Factory 9_City E_Type C_2023-04-13
Factory 9,City B,2023-04-14,Type B,79.52221140809363,7.882189643313694,11,7.004412110564296,451.2913783311395,C,159.58897123830133,Factory 9_City B_Type B_2023-04-14
Factory 9,City B,2023-04-15,Type B,91.43963104066388,2.7041734181765458,1,6.794970720533106,330.65385707299873,D,58.40280162421638,Factory 9_City B_Type B_2023-04-15
Factory 9,City E,2023-04-16,Type C,85.33965560212538,4.437782667854221,9,7.765141353766058,163.0430257164705,D,189.33893920627477,Factory 9_City E_Type C_2023-04-16
Factory 9,City B,2023-04-17,Type B,91.28535761832843,7.652580138360666,1,6.118625545245449,289.0763124788913,A,171.07520725249586,Factory 9_City B_Type B_2023-04-17
Factory 9,City B,2023-04-18,Type A,71.56258193335852,7.738447199005606,9,9.70627362512256,116.39377621144922,D,154.07033101093816,Factory 9_City B_Type A_2023-04-18
Factory 9,City E,2023-04-19,Type A,82.78915402184268,4.908959850013482,11,12.014292073791932,243.2063525727888,C,142.73699695751623,Factory 9_City E_Type A_2023-04-19
Factory 9,City D,2023-04-20,Type C,73.88930134649966,0.8095314109596154,14,11.771147557479798,267.2962841361218,B,126.60619275732176,Factory 9_City D_Type C_2023-04-20
Factory 9,City C,2023-04-21,Type C,79.54859043896163,2.032016050312791,7,7.540403497730232,456.3517864348521,D,55.81283521944075,Factory 9_City C_Type C_2023-04-21
Factory 9,City B,2023-04-22,Type A,76.95386023423178,6.600631858709403,2,5.106850710421973,208.06179961883305,B,50.28265174262459,Factory 9_City B_Type A_2023-04-22
Factory 9,City D,2023-04-23,Type B,75.1369266427743,6.3279462765820575,9,13.84019374276394,348.4161331598656,C,181.2072665718568,Factory 9_City D_Type B_2023-04-23
Factory 9,City B,2023-04-24,Type B,93.80263842156047,0.2837780467069466,4,7.231158763657693,485.67393589699446,B,53.69486124823898,Factory 9_City B_Type B_2023-04-24
Factory 9,City D,2023-04-25,Type A,77.32243325657741,7.355721979360902,9,14.31557240318369,397.265099569857,D,92.3409552492138,Factory 9_City D_Type A_2023-04-25
Factory 9,City C,2023-04-26,Type B,76.33262177666677,3.379565527326905,3,10.319386158641636,263.9773250276359,C,136.02291232112862,Factory 9_City C_Type B_2023-04-26
